Date,Time,Duration,From,To
1/05/2017,1:31:15,22:29, 4046 8242, 9783 9894
1/05/2017,1:40:29,11:24, 5391 8979,(87) 113-175
1/05/2017,1:40:58,11:40, 9728 2695, 6115 6586
1/05/2017,2:34:12,4:49, 6747 9584, 5375 6613
1/05/2017,2:40:01,6:23, 5337 5630, 5333 6320
1/05/2017,2:45:24,4:20, 5329 2569, 8322 4294
1/05/2017,3:32:30,23:35, 6104 3696, 8760 4539
1/05/2017,3:37:37,22:08, 8758 3693, 8211 5056
1/05/2017,3:51:00,12:17, 6791 5095, 3345 6964
1/05/2017,4:12:00,9:31, 4993 0731, 9728 2695
1/05/2017,4:14:22,10:03, 4541 6689,774 0337
1/05/2017,4:19:06,18:59, 4993 0731, 9637 4653
1/05/2017,4:21:08,19:39,(45) 9059-2302, 4579 5778
1/05/2017,4:22:01,7:21, 5372 2009, 6222 9937
1/05/2017,4:31:01,19:38, 5355 5886, 9637 4653
1/05/2017,4:38:02,23:18, 8771 6112, 5322 4828
1/05/2017,5:16:42,5:39, 9138 6757, 9085 5089
1/05/2017,5:35:44,14:15, 4548 9144, 8453 0899
1/05/2017,5:41:49,20:36, 5310 7569, 5345 7762
1/05/2017,5:42:46,8:45, 4548 9144, 6264 3127
1/05/2017,5:55:06,13:52,771 982 698,76 742 907
1/05/2017,6:27:49,19:31,741 887 205,(19) 2536-7961
1/05/2017,6:41:43,19:01, 6763 7171, 4715 2238
1/05/2017,6:48:39,12:19, 5353 3351, 6766 3250
1/05/2017,6:49:44,7:42, 6126 5249, 5318 0250
1/05/2017,6:58:00,9:53, 4549 6801, 8203 2722
1/05/2017,7:02:25,8:20, 6747 9584, 5338 7291
1/05/2017,7:39:30,18:25, 5355 5886, 9637 4653
1/05/2017,7:40:29,18:42,771 982 698,051-277-849
1/05/2017,8:08:30,17:13, 5632 7446,676 217 531
1/05/2017,8:24:44,15:52, 8335 7036, 6740 1761
1/05/2017,8:27:03,7:03, 4993 0731, 6240 8849
1/05/2017,8:58:12,15:23, 8453 0899, 4993 0731
1/05/2017,10:48:42,12:19, 5355 5886, 6797 0191
1/05/2017,10:51:15,5:39, 8951 9439, 5320 2202
1/05/2017,10:58:49,13:24, 6263 4851,078 6001 1179
1/05/2017,11:09:10,7:44, 9588 0693, 4715 7246
1/05/2017,11:17:05,14:57, 4778 3938, 8278 0728
1/05/2017,11:34:40,13:21, 9540 5328, 5329 6842
1/05/2017,12:01:00,12:45, 4557 0333, 8703 8966
1/05/2017,12:31:18,2:19, 5397 0840, 5367 1416
1/05/2017,12:40:08,4:51, 6140 3800, 8334 8222
1/05/2017,12:56:44,15:56, 3825 1772, 4059 2335
1/05/2017,13:02:00,10:24, 6263 4851, 4519 6317
1/05/2017,13:07:13,11:24, 4582 8933, 5330 5242
1/05/2017,13:16:37,1:23, 9001 7773, 6677 0969
1/05/2017,13:16:38,16:29, 4087 6139, 4973 1496
1/05/2017,13:19:18,14:03,322 875 448, 5343 3312
1/05/2017,13:19:19,12:03, 9009 1581, 3003 3313
1/05/2017,13:44:06,17:43, 4306 3814, 4921 8485
1/05/2017,13:47:28,12:42, 4928 0152,(027) 7486-254
1/05/2017,13:47:40,15:56, 6104 3696, 4991 2806
1/05/2017,14:25:28,16:26, 6264 3127, 5330 7992
1/05/2017,14:32:06,22:17,385 4503, 9837 9040
1/05/2017,14:32:21,19:36,(028) 9448-858, 9007 6170
1/05/2017,14:51:06,9:11, 5307 5230, 9520 7312
1/05/2017,14:53:29,19:25, 5399 5907, 9056 9589
1/05/2017,15:04:53,18:02, 5327 6013, 5323 3143
1/05/2017,15:16:16,2:15, 5347 9625, 6211 8893
1/05/2017,15:18:24,14:21, 5355 5886, 9034 3254
1/05/2017,15:19:51,13:29, 5355 5886, 5337 5630
1/05/2017,15:39:24,12:57, 4590 3028, 4028 6943
1/05/2017,15:40:50,22:59, 5332 7340, 4570 7442
1/05/2017,16:02:53,20:47,070-612-355, 4007 4887
1/05/2017,16:14:56,15:06, 8604 2338,9697 7443
1/05/2017,16:37:03,17:28, 6276 2647,(36) 560-456
1/05/2017,16:48:04,3:11, 8223 0115, 4918 3632
1/05/2017,17:03:30,1:55, 6687 8036, 4000 2016
1/05/2017,17:03:58,1:05, 4548 9144, 8453 0899
1/05/2017,17:09:17,14:07, 5329 2569, 9394 8936
1/05/2017,17:11:01,15:36, 6240 8849, 9056 9345
1/05/2017,17:44:43,20:33, 8955 6935, 8703 6463
1/05/2017,17:46:08,8:41, 9019 5764,(47) 8147-7706
1/05/2017,17:49:30,22:33, 8771 6112, 9746 5158
1/05/2017,17:58:21,20:14, 8453 0899, 4951 5123
1/05/2017,18:03:59,20:15, 8453 0899, 5392 5763
1/05/2017,18:07:40,23:14,744 9149, 3763 9891
1/05/2017,18:33:22,16:44, 9927 2405, 9089 2484
1/05/2017,18:58:02,20:29, 5672 7055, 8292 4263
1/05/2017,18:59:53,14:54, 4001 6888, 3096 1712
1/05/2017,19:14:32,18:02, 5347 9625,0676 573 57 29
1/05/2017,19:37:06,9:19,595 867 461,0676 280 29 82
1/05/2017,19:55:30,14:34, 9675 5904, 6747 7856
1/05/2017,20:03:34,19:59, 8050 9021, 5321 8651
1/05/2017,20:31:06,23:18,385 4503, 8307 7051
1/05/2017,21:05:36,9:22, 8050 9021, 8332 4094
1/05/2017,21:12:35,10:27, 6687 8036, 6799 3425
1/05/2017,21:33:08,23:38, 4532 6723, 4974 5137
1/05/2017,21:43:09,16:06, 6104 3696, 5382 4514
1/05/2017,21:49:04,10:52, 6758 0895, 9061 0544
1/05/2017,21:50:48,11:13, 9675 5904, 8952 4398
1/05/2017,21:57:34,17:03, 4582 8933, 4962 3894
1/05/2017,21:59:35,9:21, 4993 0731, 4649 4461
1/05/2017,22:00:33,6:11, 6263 4851, 6787 4719
1/05/2017,22:13:12,18:35, 4993 0731, 5396 2270
1/05/2017,22:15:10,19:48,727 692 410, 8722 2772
1/05/2017,22:32:50,16:19, 4945 5885, 5319 6781
1/05/2017,22:45:26,5:47, 5672 7055, 6799 1076
1/05/2017,22:50:38,7:25, 5329 2569, 4027 5535
1/05/2017,22:56:53,17:50, 4054 0403, 5366 1995
1/05/2017,23:38:18,5:32, 5319 7827, 3352 6959
1/05/2017,23:46:01,5:28, 4327 2022, 4057 4360
1/05/2017,23:53:59,9:05, 6188 7869, 5362 2592
2/05/2017,0:16:45,10:55, 8540 2671, 5367 9878
2/05/2017,0:23:21,9:22, 5340 3845, 5319 2793
2/05/2017,0:40:49,22:54, 8727 0368, 5334 4318
2/05/2017,0:47:42,8:25, 5307 3680, 9318 2050
2/05/2017,0:56:19,3:33, 5355 5886, 9138 6757
2/05/2017,1:08:27,15:34, 6104 3696, 9061 1186
2/05/2017,1:09:00,4:49, 4778 3938, 3438 0681
2/05/2017,1:19:18,13:01, 6687 8036, 4986 7258
2/05/2017,1:23:12,17:35, 9675 5904, 9038 7427
2/05/2017,1:46:54,1:44, 5379 6338, 6146 9554
2/05/2017,1:51:09,7:39,(44) 168-687, 8961 3545
2/05/2017,1:53:05,3:57, 8453 0899, 9637 4653
2/05/2017,2:03:20,5:13, 6263 4851, 8313 8590
2/05/2017,2:13:33,3:59,385 4503, 6147 8974
2/05/2017,2:15:03,3:17, 8395 1666, 4022 2640
2/05/2017,2:16:33,18:29, 4532 6723, 8220 8089
2/05/2017,2:45:58,13:59, 9728 2695, 6748 2283
2/05/2017,3:01:43,21:08, 6736 6420, 8364 0925
2/05/2017,3:09:45,1:17, 6104 3696,(78) 475-596
2/05/2017,3:58:05,18:34, 4034 6525, 9027 5968
2/05/2017,4:13:33,18:57, 6140 3800, 4024 9761
2/05/2017,4:18:24,23:44, 9019 5764, 5327 1758
2/05/2017,4:30:15,6:06, 4548 9144, 5355 5886
2/05/2017,5:04:02,17:11, 8768 2711, 8363 3063
2/05/2017,5:10:55,8:31, 9424 7518, 5320 3303
2/05/2017,5:12:51,13:42,741 887 205, 8772 3959
2/05/2017,5:43:07,16:06, 6169 0300, 6207 9667
2/05/2017,6:00:36,20:34, 6263 4851, 5344 6879
2/05/2017,6:19:06,6:45, 8453 0899, 4993 0731
2/05/2017,6:20:18,3:16,385 4503, 9464 3080
2/05/2017,6:22:27,22:38, 5396 2270,(44) 168-687
2/05/2017,6:55:32,9:15, 6768 8522, 4929 7072
2/05/2017,7:04:49,16:01, 5722-497, 6146 2115
2/05/2017,7:12:52,14:09, 6264 3127, 9460 5431
2/05/2017,7:13:32,8:36,771 982 698, 6794 7990
2/05/2017,7:18:08,7:43, 4993 0731, 5312 2919
2/05/2017,7:45:36,9:31, 4055 3027,570 932 385
2/05/2017,7:54:14,7:38, 5337 8923, 4019 0744
2/05/2017,8:04:55,20:53,(67) 6293-6580, 5323 3143
2/05/2017,8:12:58,13:00, 6276 2647, 8604 0599
2/05/2017,8:43:53,6:20, 5320 2202, 5362 4118
2/05/2017,8:51:18,14:57, 6758 0895, 6623 7837
2/05/2017,8:56:11,4:46, 4993 0731, 5310 7569
2/05/2017,9:01:56,9:32, 8050 9021, 6251 1146
2/05/2017,9:09:32,4:31, 4947 0783,040-561-860
2/05/2017,9:15:00,14:48, 6776 1367, 5379 0730
2/05/2017,9:41:22,0:00, 4549 6801, 0677-883
2/05/2017,9:49:32,6:12, 4034 6525, 5385 2405
2/05/2017,9:55:31,17:21, 4549 6801, 9048 3406
2/05/2017,10:13:45,7:39, 4515 8316, 5339 6589
2/05/2017,10:42:48,11:05, 9477 8972, 9031 4320
2/05/2017,10:51:00,18:50, 5355 5886, 3303 8187
2/05/2017,10:58:44,19:53, 6240 8849,031-146-374
2/05/2017,11:00:49,20:19, 6104 3696, 4073 2025
2/05/2017,11:03:17,9:02, 6755 2351, 3773-016
2/05/2017,11:14:41,20:46, 6296 8134,485 1477
2/05/2017,11:23:42,17:43,077 5273 8067, 4347-502
2/05/2017,11:32:38,10:36, 4993 0731, 9637 4653
2/05/2017,11:49:47,8:02, 6240 8849, 6795 1571
2/05/2017,12:03:19,15:39,(020) 4220-464, 9223 9041
2/05/2017,12:23:16,12:15, 5393 9834, 6778 4789
2/05/2017,12:31:59,16:35, 5355 5886, 6255 6689
2/05/2017,12:45:32,23:23, 8222 2443,772 198 020
2/05/2017,13:02:18,15:33, 5355 5886, 9637 4653
2/05/2017,13:06:12,11:13, 8604 2338, 6151 9549
2/05/2017,13:06:45,19:05, 4527 1110, 6718 7984
2/05/2017,13:09:56,6:59, 5355 5886, 3303 8187
2/05/2017,13:34:46,7:02, 6104 3696,0681 940 50 05
2/05/2017,13:45:23,14:54,077 5273 8067, 9064 4672
2/05/2017,13:51:00,3:17, 6263 4851, 9023 1103
2/05/2017,14:03:56,18:11, 8050 9021, 4054 0290
2/05/2017,14:06:50,5:22,606 306 251, 5353 0485
2/05/2017,14:19:54,23:20, 4548 9144, 4993 0731
2/05/2017,14:33:57,10:57, 6755 2351, 6131 5307
2/05/2017,14:49:39,8:07, 4993 0731, 8304 0846
2/05/2017,15:46:28,20:47,746 245 088,077 2070 7110
2/05/2017,15:57:27,4:49, 8540 2671, 5330 7992
2/05/2017,16:11:09,8:32, 6766 1158, 6213 1458
2/05/2017,16:17:01,23:24, 8453 0899, 6260 9581
2/05/2017,16:19:47,6:50,(44) 972-345, 5339 7885
2/05/2017,16:20:40,22:58, 4591 6175, 6729 2000
2/05/2017,16:29:02,12:45, 6195 4861, 6125 8800
2/05/2017,16:32:30,0:44, 4055 3027, 9291 5861
2/05/2017,16:34:03,19:03,077 2846 0669, 9040 0204
2/05/2017,16:38:38,3:15, 6713 4537, 6191 1328
2/05/2017,16:56:26,19:31, 4327 2022, 6108 1012
2/05/2017,16:57:46,1:18, 9019 1570, 5329 5870
2/05/2017,17:03:41,9:33, 4034 6525,0650 372 91 03
2/05/2017,17:06:56,21:46, 9588 0693, 5344 5227
2/05/2017,17:13:28,12:09, 4548 9144, 6264 3127
2/05/2017,17:16:37,23:58, 6792 2681, 9029 4319
2/05/2017,17:44:34,10:22, 9001 7773, 6754 4112
2/05/2017,17:44:36,18:48, 4327 2022,079 1323 4409
2/05/2017,17:57:35,9:37, 5337 5630, 4756 7187
2/05/2017,18:06:37,18:16, 5632 7446, 6291 6245
2/05/2017,18:20:07,10:38, 6188 7869, 5332 7340
2/05/2017,18:58:41,12:28, 9327 4748, 6115 1053
2/05/2017,19:02:56,22:11, 4559 5377, 5396 1456
2/05/2017,19:08:13,11:40, 4034 6525, 6273 5923
2/05/2017,19:59:54,21:36, 6230 9227, 5316 8397
2/05/2017,20:52:07,18:12, 9477 8972, 4027 7459
2/05/2017,20:59:11,4:05, 4540 3670, 5343 3312
2/05/2017,21:27:50,3:54, 9434 4877, 4593 7149
2/05/2017,21:41:06,18:33, 6253 1148, 8338 7920
2/05/2017,21:41:15,11:29, 6732 5123, 8780 8275
2/05/2017,22:14:11,12:22, 4527 1110, 5365 6731
2/05/2017,22:17:51,13:37, 6797 0191, 5321 5271
2/05/2017,22:20:15,7:32, 8955 6935, 4941 8938
2/05/2017,23:18:24,22:41, 4548 9558, 9490 7410
2/05/2017,23:30:03,11:13, 6241 1295, 4919 0308
3/05/2017,0:00:15,5:31, 9728 2695, 3048 1073
3/05/2017,0:45:46,1:22, 4993 0731, 3303 8187
3/05/2017,1:02:51,15:47, 5355 5886, 9637 4653
3/05/2017,1:11:44,8:32, 9327 4748, 4251 2932
3/05/2017,1:30:33,15:21, 4034 6525, 5361 9939
3/05/2017,1:35:20,10:14,385 4503,0650 603 41 33
3/05/2017,1:36:54,3:26, 6776 1367, 5335 3347
3/05/2017,1:40:52,16:52,606 306 251,77 286 009
3/05/2017,1:54:12,19:08, 9637 4653,534 119 290
3/05/2017,1:59:50,9:33, 4043 7058,75 630 337
3/05/2017,2:16:10,12:56, 8453 0899, 5392 5763
3/05/2017,2:21:49,3:11, 4548 9558, 5381 7597
3/05/2017,2:23:10,22:25, 5347 9625, 9476 2462
3/05/2017,2:35:49,0:37, 4993 0731, 9637 4653
3/05/2017,2:40:45,8:37, 5380 8256, 6735 5758
3/05/2017,2:50:43,1:33, 9001 7773, 9434 7482
3/05/2017,3:15:56,8:49, 9637 4653, 6756 1760
3/05/2017,3:48:48,23:52, 6104 3696, 8779 3926
3/05/2017,4:02:59,15:44, 4597 3309, 9520 6334
3/05/2017,4:26:21,8:38, 8304 0846,(45) 9059-2302
3/05/2017,4:29:39,5:00, 4541 6689, 8782 9707
3/05/2017,4:46:01,8:05, 5632 7446, 5367 9814
3/05/2017,4:47:57,9:05, 9390 7936, 4950 6233
3/05/2017,4:55:20,8:55, 4548 9144, 3338 1137
3/05/2017,5:08:09,4:02, 8206 2272, 4540 2461
3/05/2017,5:29:45,13:39, 4548 9144, 8874 0869
3/05/2017,5:31:57,3:29, 4515 8316, 8286 1820
3/05/2017,5:35:39,7:09, 4938 6397, 4225 4074
3/05/2017,5:47:31,18:06, 4582 8933, 4931 3088
3/05/2017,5:56:06,16:33, 6264 3127, 5335 5743
3/05/2017,5:57:26,20:53, 5312 2919, 5397 8926
3/05/2017,7:04:22,17:16, 4031 4009, 4530 4961
3/05/2017,7:23:50,12:12, 5316 0790, 4008 6252
3/05/2017,7:24:38,3:35, 5396 2270,739 270 710
3/05/2017,7:53:22,4:27, 5346 4215, 3306-826
3/05/2017,7:54:21,9:50, 4993 0731, 9069 4660
3/05/2017,8:15:22,3:53, 6780 7105, 6113 8715
3/05/2017,8:30:21,17:14, 6255 6689, 5381 6691
3/05/2017,8:37:30,3:06, 4034 6525, 4005 1521
3/05/2017,8:40:16,1:06, 9588 0693, 5375 8986
3/05/2017,9:00:36,7:52, 4034 6525, 6726 2437
3/05/2017,9:35:21,11:13, 4527 1110, 4928 1139
3/05/2017,9:37:57,1:46, 6767 4495, 9012 3852
3/05/2017,9:45:45,0:49, 8758 3693,9718 7989
3/05/2017,9:46:07,11:14, 9019 1570, 6298 0001
3/05/2017,9:47:18,10:56, 9005 1727, 6272 1175
3/05/2017,9:49:44,4:03, 5347 9625, 5364 3430
3/05/2017,9:58:09,16:33,385 4503, 5323 6993
3/05/2017,10:18:40,21:12, 4928 0152, 3271 9231
3/05/2017,10:22:14,16:35, 6702 8557, 8797 5599
3/05/2017,10:39:06,14:04, 5399 5907, 3119 8677
3/05/2017,10:44:15,0:59, 6241 1295,398 366 493
3/05/2017,11:05:59,16:11, 5337 5630, 4937 5572
3/05/2017,11:06:38,23:02, 9053 0693, 4047 3228
3/05/2017,11:17:12,3:31, 9477 8972, 5366 3226
3/05/2017,11:19:23,23:40, 9423 2494, 6729 4710
3/05/2017,11:39:55,14:41, 6104 3696, 2645-4802
3/05/2017,11:49:31,22:04, 9032 8217, 3947 3143
3/05/2017,11:52:40,20:50, 5319 7827,9945 4257
3/05/2017,12:01:05,1:03, 6755 2351, 5694 7257
3/05/2017,12:37:22,9:31, 6758 0895, 5302 8767
3/05/2017,13:35:02,15:55, 8223 0115, 4933 3087
3/05/2017,13:35:48,0:18, 4706 2002, 4909 2929
3/05/2017,14:09:30,10:16, 8453 0899, 4548 9144
3/05/2017,14:14:01,23:54,741 887 205, 4032 0038
3/05/2017,14:23:20,8:32, 4332 4394, 4525 9180
3/05/2017,14:34:09,9:46, 4034 6525, 4018 4366
3/05/2017,15:07:00,4:20, 5355 5886, 6758 0895
3/05/2017,15:20:47,14:33, 6797 0191,078 3016 2501
3/05/2017,15:46:11,8:35, 8297 7924, 3101 6695
3/05/2017,15:53:54,16:07, 9009 1581, 5332 3617
3/05/2017,16:10:28,23:22, 6732 5123, 8342 8746
3/05/2017,16:10:52,13:51, 6790 8902, 4960 4025
3/05/2017,16:11:53,22:36, 6240 8849, 6108 1438
3/05/2017,16:36:46,4:01, 5355 5886, 4549 6801
3/05/2017,16:47:33,11:48,606 306 251, 6741 6372
3/05/2017,16:52:42,2:43, 5345 2494, 6778 4789
3/05/2017,17:00:16,15:19, 5307 5230, 6175 2969
3/05/2017,17:35:01,12:39, 6767 4495, 6701 7399
3/05/2017,18:19:28,13:25, 6702 8557,799 1434
3/05/2017,18:24:04,8:54, 6687 8036,(95) 104-801
3/05/2017,18:40:09,22:27, 8297 7924,329 1887
3/05/2017,18:53:35,23:48, 6104 3696, 5637 1684
3/05/2017,18:55:07,0:05, 8222 2443, 9047 8513
3/05/2017,18:58:53,11:21, 5335 3347, 6116-345
3/05/2017,19:19:24,8:07, 4541 6689, 3763 1299
3/05/2017,19:44:54,23:48, 4993 0731, 9637 4653
3/05/2017,20:08:44,7:14, 4548 9144, 5355 5886
3/05/2017,20:10:16,17:56, 9090 1446, 4068 7513
3/05/2017,20:11:41,2:37, 4548 9591, 5387 7283
3/05/2017,20:13:01,11:51, 4546 0943, 9272 3717
3/05/2017,20:16:03,23:30, 8453 0899, 9637 4653
3/05/2017,20:24:38,7:40, 4532 6723, 8477 0200
3/05/2017,21:03:50,14:29, 5355 5886, 9637 4653
3/05/2017,21:15:56,9:00, 4043 7058, 8220 8089
3/05/2017,21:20:07,18:05, 9637 4653,713 209 596
3/05/2017,21:38:52,18:48, 6192 7373, 6716 9352
3/05/2017,21:42:44,11:49, 4548 9144, 4993 0731
3/05/2017,21:43:04,16:11, 5355 5886, 9637 4653
3/05/2017,21:45:00,13:49, 9588 0693, 8968 3088
3/05/2017,21:57:23,18:16, 4979 8750, 4038 8882
3/05/2017,22:02:09,5:31, 9477 8972,461 6730
3/05/2017,22:40:00,3:06, 5302 6612, 4918 0528
3/05/2017,23:16:31,2:58, 4968 7468,0688 717 65 87
3/05/2017,23:18:16,19:11, 5346 4215, 6123 5875
3/05/2017,23:31:24,9:52, 5350 7926,9139 9613
3/05/2017,23:33:57,14:21, 6139 0969, 8249 7987
3/05/2017,23:51:40,4:05,727 692 410,(41) 9378-3542
3/05/2017,23:53:24,6:29,9553 6664, 6721 5253
4/05/2017,0:16:47,22:23, 4064 4131, 4048 5655
4/05/2017,0:49:42,22:53, 4064 4131, 4528 4277
4/05/2017,1:03:08,19:55, 4993 0731, 4684 8031
4/05/2017,1:07:58,11:42, 8382 0342, 9354 7843
4/05/2017,1:17:14,0:11,0681 372 82 45, 8398 0306
4/05/2017,1:22:16,8:18, 9637 4653,(028) 8370-724
4/05/2017,1:30:26,18:18, 4590 3028, 9753 5952
4/05/2017,2:05:59,16:56, 8604 2338, 4966 2225
4/05/2017,2:07:51,16:42, 6736 6420, 6233 3189
4/05/2017,2:20:37,21:32, 4591 6175, 4575 2158
4/05/2017,2:35:35,9:09, 5379 0356, 5315 4567
4/05/2017,2:46:13,1:47, 8741 0654, 4982 1536
4/05/2017,2:50:05,13:44, 9053 0693, 6168 5261
4/05/2017,3:08:33,3:51, 5355 5886, 4938 4627
4/05/2017,3:30:37,11:26, 5632 7446, 6759 6763
4/05/2017,4:12:15,7:54, 5397 0840, 6109 5241
4/05/2017,4:12:39,13:58, 4993 0731, 5632 7446
4/05/2017,4:44:34,4:08, 6264 3127,(020) 1267-356
4/05/2017,5:12:32,11:49, 5335 3347, 5341 1327
4/05/2017,6:37:15,1:37, 5312 0561, 9909 8771
4/05/2017,6:47:52,0:24, 4673 3624, 3271 9231
4/05/2017,7:01:49,19:13, 8453 0899, 9637 4653
4/05/2017,7:15:54,23:45, 5353 3351, 8123 7956
4/05/2017,8:13:25,6:17, 9069 4660,(67) 6293-6580
4/05/2017,8:16:48,16:50, 9098 1379, 8257 3497
4/05/2017,8:21:37,7:48, 4997 5822, 4912 6682
4/05/2017,8:39:08,19:52, 9001 7773, 9402 6146
4/05/2017,8:55:28,7:14, 6767 4495, 4582 5157
4/05/2017,8:58:09,5:41,079 6565 3546, 9086 6175
4/05/2017,9:00:14,9:33, 4541 6689, 9021 1266
4/05/2017,9:20:10,1:59, 4505 0156,383 0320
4/05/2017,9:23:08,4:20, 4969 0767, 9456 6359
4/05/2017,9:53:23,9:17, 9019 5764, 3643 6098
4/05/2017,10:05:42,18:59, 4548 9144, 8453 0899
4/05/2017,10:06:52,15:32, 8453 0899, 5355 5886
4/05/2017,10:12:11,14:10,(44) 972-345, 8269 2312
4/05/2017,10:52:12,13:54, 6758 0895, 5383 1361
4/05/2017,10:57:36,7:37, 5355 5886, 9477 8972
4/05/2017,11:22:34,22:44, 4563 1473, 5645 2244
4/05/2017,11:35:57,8:43, 4034 6525, 5316 5923
4/05/2017,11:48:45,13:12, 8304 0846, 5320 7699
4/05/2017,11:56:49,15:54, 4993 0731, 6240 8849
4/05/2017,12:01:07,16:31, 9001 7773, 9070 3658
4/05/2017,12:02:51,11:39, 6115 4546, 8358 1810
4/05/2017,12:17:52,12:52, 4541 9677, 8432 2519
4/05/2017,12:21:10,12:11, 5329 2569,606 214 259
4/05/2017,12:41:37,8:27, 5380 8256, 6140 0626
4/05/2017,12:46:24,19:13, 8222 2443, 3391 6531
4/05/2017,13:43:46,15:55, 9675 5904, 3705 8814
4/05/2017,14:22:38,10:49, 4548 9144, 6264 3127
4/05/2017,15:04:36,5:13, 8050 9021,604 830 586
4/05/2017,15:57:39,19:29, 5312 0561, 3930 7061
4/05/2017,16:01:38,20:25, 5355 5886, 6260 9581
4/05/2017,16:20:49,5:20, 9588 0693, 6130 2348
4/05/2017,16:31:45,23:27,070-612-355, 5335 9994
4/05/2017,16:47:42,7:55, 4085 1720,484 120 365
4/05/2017,17:03:19,12:58,070-852-678,329 5634
4/05/2017,18:21:36,23:36, 7625-6406, 4083 2180
4/05/2017,18:57:59,15:56, 9098 0929, 9216 2138
4/05/2017,19:24:00,12:45, 4518 8917, 4091 7840
4/05/2017,20:08:35,13:07, 4090 2240, 6740 1761
4/05/2017,20:10:56,23:51, 8951 9439, 6209 9073
4/05/2017,20:20:44,22:06,744 9149, 6110 2692
4/05/2017,20:33:35,1:22, 8955 6935, 9093 2848
4/05/2017,20:59:49,6:49, 4993 0731, 4554 2291
4/05/2017,21:17:49,7:11, 5307 5230, 8238 3710
4/05/2017,22:12:02,10:33, 4532 6723, 4995 4785
4/05/2017,22:31:16,8:18, 9637 4653, 9030 9808
4/05/2017,22:36:44,7:24, 4582 8933, 8396 3411
4/05/2017,22:38:32,12:14, 5399 5907, 5355 3290
4/05/2017,22:56:11,1:51, 6755 2351, 4957 2653
4/05/2017,23:04:58,23:24,741 887 205, 5330 7448
4/05/2017,23:30:25,9:06, 9390 7936, 3108 1879
5/05/2017,0:06:28,2:16, 4548 9144, 6264 3127
5/05/2017,0:17:23,7:14, 9340 2963,0660 598 65 10
5/05/2017,0:21:31,5:44, 9026 7969, 6735 6142
5/05/2017,0:35:22,8:21, 5329 2569, 6767 9550
5/05/2017,0:42:03,1:17, 4306 3814, 5397 4418
5/05/2017,0:51:18,9:16,476 9923, 5396 1456
5/05/2017,1:00:27,15:42, 5355 5886, 5392 5763
5/05/2017,1:00:52,14:59, 4045 7441, 4584 6663
5/05/2017,1:34:35,9:58, 6736 6420,(41) 5660-8024
5/05/2017,1:46:26,18:57, 9327 4748, 6265 8594
5/05/2017,1:48:27,18:06,(67) 6293-6580, 4019 0791
5/05/2017,1:48:57,6:51, 4993 0731, 9728 2695
5/05/2017,2:02:55,9:15,620 393 943, 6722 2424
5/05/2017,2:34:23,10:56, 9138 6757, 9077 5533
5/05/2017,2:42:15,1:12, 6687 8036,0676 367 57 12
5/05/2017,2:57:53,7:01, 3951 0817, 4555 3799
5/05/2017,3:26:25,0:38, 6296 8134, 8204 0223
5/05/2017,3:31:20,11:28, 5672 7055, 4513 3231
5/05/2017,4:04:20,5:45, 9675 5904,721 689 763
5/05/2017,4:22:25,19:54, 4781 6936, 9334 6966
5/05/2017,4:48:01,12:41, 6745 9965,74 511 891
5/05/2017,5:18:13,15:51, 4591 1165, 9065 3196
5/05/2017,5:28:54,12:46, 8453 0899, 9637 4653
5/05/2017,5:30:14,12:14, 9019 1570, 5348 3704
5/05/2017,5:44:53,12:40, 5337 5630, 8709 6288
5/05/2017,5:54:48,1:48, 9138 6757, 3006 1284
5/05/2017,7:10:01,3:35, 8382 0342, 5352 8729
5/05/2017,7:10:40,9:20, 8223 0115, 8088 9318
5/05/2017,7:59:30,0:28, 4591 1165, 9049 6018
5/05/2017,8:10:03,14:42, 5355 5886, 5318 2924
5/05/2017,8:30:31,17:44, 6758 0895,354 9076
5/05/2017,9:10:44,18:43, 6211 5963, 4591 8665
5/05/2017,9:30:47,21:48, 6264 3127, 5314 5129
5/05/2017,10:37:07,11:05,385 4503, 4024 0727
5/05/2017,10:37:55,9:12, 9424 7518, 4063 5438
5/05/2017,10:51:46,0:42, 4993 0731, 3303 8187
5/05/2017,11:36:39,21:48, 9016 9853, 4575 2158
5/05/2017,11:42:05,4:40, 8453 0899, 4548 9144
5/05/2017,12:28:18,1:00, 9098 0929, 5341 5091
5/05/2017,12:34:11,15:15, 4054 6954, 8346 0039
5/05/2017,12:43:53,2:34, 9069 4660, 6208 6157
5/05/2017,13:07:47,10:08, 5372 6494, 5353 7478
5/05/2017,14:25:11,18:14, 5353 3351, 8724 3718
5/05/2017,16:12:12,15:07,771 982 698, 5332 3996
5/05/2017,16:25:58,1:40, 6230 9227, 9471 3708
5/05/2017,16:27:26,14:36, 6797 0191, 6756 6821
5/05/2017,16:45:03,1:53, 4548 9144, 4993 0731
5/05/2017,16:56:10,6:05, 4515 8316, 5349 6439
5/05/2017,17:01:32,8:49, 4541 6689, 9821 7465
5/05/2017,17:08:59,7:33, 4981 0056, 6211 3420
5/05/2017,18:30:02,9:42, 4993 0731, 5377 0274
5/05/2017,18:44:22,14:15, 6264 3127, 4627 8185
5/05/2017,18:56:50,20:45, 5326 3217, 3303 0908
5/05/2017,19:06:28,7:14,041-041-109,040-424-963
5/05/2017,19:06:53,18:20, 5329 2569, 8376 1942
5/05/2017,19:11:27,2:01, 5380 8256, 4990 2770
